Stadt1	Stadt2	Abstand
Shakhty	Dniprodzerzhynsk	410.63
Shakhty	Donets'k	175.62
Shakhty	Gorlivka	171.21
Shakhty	Kharkiv	381.22
Shakhty	Krivoy Rog	488.27
Shakhty	Lugansk	115.89
Shakhty	Makijivka	164.95
Shakhty	Mariupol	202.28
Shakhty	Poltava	455.52
Shakhty	Zaporozhye	364.50
Smolensk	Tula	403.70
Smolensk	Tver	360.84
Smolensk	Velikiy Novgorod	419.84
Smolensk	Chernihiv	369.88
Smolensk	KYIV	494.21
Smolensk	Sumy	474.00
Sochi	Stavropol	228.29
Sochi	Taganrog	407.98
Sochi	Vladikavkaz	360.02
Sochi	Mariupol	420.46
St. Petersburg	Velikiy Novgorod	179.04
Stary Oskol	Taganrog	461.10
Stary Oskol	Tambov	304.02
Stary Oskol	Tula	322.58
Stary Oskol	Voronezh	105.77
Stary Oskol	Cherkasy	461.53
Stary Oskol	Chernihiv	467.72
Stary Oskol	Dnepropetrovsk	372.89
Stary Oskol	Dniprodzerzhynsk	386.05
Stary Oskol	Donets'k	365.31
Stary Oskol	Gorlivka	333.25
Stary Oskol	Kharkiv	185.25
Stary Oskol	Kremenchuk	402.74
Stary Oskol	Krivoy Rog	491.85
Stary Oskol	Lugansk	320.99
Stary Oskol	Makijivka	362.20
Stary Oskol	Mariupol	468.15
Stary Oskol	Poltava	302.04
Stary Oskol	Sumy	221.31
Stary Oskol	Zaporozhye	429.99
Stavropol	Taganrog	325.12
Stavropol	Vladikavkaz	296.84
Stavropol	Volgograd	436.85
Stavropol	Volzhsky	462.06
Stavropol	Donets'k	445.26
Stavropol	Gorlivka	460.74
Stavropol	Lugansk	436.71
Stavropol	Makijivka	440.03
Stavropol	Mariupol	389.90
Sterlitamak	Tolyatti	470.45
Sterlitamak	Ufa	121.75
Taganrog	Volgograd	421.52
Taganrog	Volzhsky	453.13
Taganrog	Voronezh	495.14
Taganrog	Dnepropetrovsk	310.91
Taganrog	Dniprodzerzhynsk	341.26
Taganrog	Donets'k	120.14
Taganrog	Gorlivka	138.25
Taganrog	Kharkiv	364.15
Taganrog	Kherson	455.15
Taganrog	Kirovograd	497.73
Taganrog	Kremenchuk	445.36
Taganrog	Krivoy Rog	403.75
Taganrog	Lugansk	153.25
Taganrog	Makijivka	115.25
Taganrog	Mariupol	99.46
Taganrog	Nikolaev	497.16
Taganrog	Poltava	409.65
Taganrog	Zaporozhye	281.46
Tambov	Tula	319.15
Tambov	Vladimir	385.78
Tambov	Volzhsky	499.39
Tambov	Voronezh	200.31
Tambov	Kharkiv	482.15
Tambov	Lugansk	487.73
Tolyatti	Ufa	488.71
Tolyatti	Ulyanovsk	113.71
Tolyatti	Yoshkar-Ola	362.01
Tula	Tver	320.53
Tula	Vladimir	293.63
Tula	Voronezh	303.74
Tula	Yaroslavl	417.20
Tula	Kharkiv	478.17
Tula	Sumy	417.60
Tver	Velikiy Novgorod	380.18
Tver	Vladimir	330.92
Tver	Vologda	386.88
Tver	Yaroslavl	296.10
Ulyanovsk	Yoshkar-Ola	260.59
Vladimir	Vologda	345.88
Vladimir	Yaroslavl	173.48
Volgograd	Volzhsky	31.76
Volgograd	Voronezh	499.86
Volgograd	Donets'k	476.02
Volgograd	Gorlivka	457.97
Volgograd	Lugansk	363.92
Volgograd	Makijivka	464.08
Vologda	Yaroslavl	174.67
Volzhsky	Gorlivka	487.32
Volzhsky	Lugansk	392.57
Volzhsky	Makijivka	494.10
Voronezh	Dnepropetrovsk	463.34
Voronezh	Dniprodzerzhynsk	479.91
Voronezh	Donets'k	417.81
Voronezh	Gorlivka	383.08
Voronezh	Kharkiv	282.24
Voronezh	Lugansk	343.86
Voronezh	Makijivka	412.04
Voronezh	Poltava	404.54
Voronezh	Sumy	325.74
BEOGRAD (BELGRADE)	Niš	195.75
BEOGRAD (BELGRADE)	Novi Sad	65.44
BEOGRAD (BELGRADE)	BRATISLAVA	441.56
BEOGRAD (BELGRADE)	Kosice	437.69
BEOGRAD (BELGRADE)	LJUBLJANA	446.99
Niš	Novi Sad	260.41
Novi Sad	BRATISLAVA	377.09
Novi Sad	Kosice	398.20
Novi Sad	LJUBLJANA	391.81
BRATISLAVA	Kosice	302.65
BRATISLAVA	LJUBLJANA	298.90
Kosice	Chernivtsi	338.60
Kosice	Ivano-Frankivsk	248.49
Kosice	Khmilnyk	488.03
Kosice	Luts'k	368.29
Kosice	Lviv	235.02
Kosice	Rivne	415.60
Kosice	Ternopil	324.19
LJUBLJANA	Luzern	457.17
LJUBLJANA	Zürich	451.15
A Coruña	Bilbao	390.64
A Coruña	Gijón	196.38
A Coruña	MADRID	469.78
A Coruña	Móstoles	469.03
A Coruña	Oviedo	182.40
A Coruña	Valladolid	324.60
A Coruña	Vigo	128.34
A Coruña	Vitoria-Gasteiz	413.37
Alicante/Alacant	Badalona	396.29
Alicante/Alacant	Barcelona	387.36
Alicante/Alacant	Cartagena	88.76
Alicante/Alacant	Córdoba	310.85
Alicante/Alacant	Elche/Elx	17.55
Alicante/Alacant	Granada	257.85
Alicante/Alacant	Jerez de la Frontera	444.62
Alicante/Alacant	L'Hospitalet de Llobregat	382.41
Alicante/Alacant	MADRID	324.82
Alicante/Alacant	Málaga	334.71
Alicante/Alacant	Móstoles	326.04
Alicante/Alacant	Murcia	60.94
Alicante/Alacant	Palma de Mallorca	262.16
Alicante/Alacant	Sabadell	400.74
Alicante/Alacant	Sevilla	408.01
Alicante/Alacant	Terrassa	399.43
Alicante/Alacant	Valencia	124.47
Alicante/Alacant	Valladolid	476.03
Alicante/Alacant	Zaragoza	368.17
Badalona	Barcelona	8.96
Badalona	Bilbao	422.01
Badalona	Cartagena	484.74
Badalona	Elche/Elx	411.93
Badalona	L'Hospitalet de Llobregat	14.56
Badalona	MADRID	440.80
Badalona	Móstoles	454.69
Badalona	Murcia	454.32
Badalona	Palma de Mallorca	211.18
Badalona	Sabadell	14.10
Badalona	Terrassa	21.20
Badalona	Valencia	289.42
Badalona	Valladolid	499.35
Badalona	Vitoria-Gasteiz	384.66
Badalona	Zaragoza	224.87
Barcelona	Bilbao	421.20
Barcelona	Cartagena	475.82
Barcelona	Elche/Elx	402.99
Barcelona	L'Hospitalet de Llobregat	6.11
Barcelona	MADRID	434.03
Barcelona	Móstoles	447.82
Barcelona	Murcia	445.36
Barcelona	Palma de Mallorca	204.63
Barcelona	Sabadell	18.29
Barcelona	Terrassa	23.34
Barcelona	Valencia	280.51
Barcelona	Valladolid	494.69
Barcelona	Vitoria-Gasteiz	383.12
Barcelona	Zaragoza	220.72
Bilbao	Gijón	197.54
Bilbao	L'Hospitalet de Llobregat	417.68
Bilbao	MADRID	321.52
Bilbao	Móstoles	333.82
Bilbao	Oviedo	208.34
Bilbao	Sabadell	408.66
Bilbao	Terrassa	401.03
Bilbao	Valencia	460.13
Bilbao	Valladolid	220.43
Bilbao	Vigo	429.41
Bilbao	Vitoria-Gasteiz	50.01
Bilbao	Zaragoza	231.76
Cartagena	Córdoba	271.46
Cartagena	Elche/Elx	74.63
Cartagena	Granada	192.46
Cartagena	Jerez de la Frontera	382.07
Cartagena	L'Hospitalet de Llobregat	470.93
Cartagena	MADRID	365.75
Cartagena	Málaga	264.55
Cartagena	Móstoles	363.39
Cartagena	Murcia	41.74
Cartagena	Palma de Mallorca	338.96
Cartagena	Sabadell	489.38
Cartagena	Sevilla	358.10
Cartagena	Terrassa	488.13
Cartagena	Valencia	209.92
Cartagena	Zaragoza	448.10
Córdoba	Elche/Elx	294.80
Córdoba	Granada	114.63
Córdoba	Jerez de la Frontera	165.54
Córdoba	MADRID	292.07
Córdoba	Málaga	131.93
Córdoba	Móstoles	279.20
Córdoba	Murcia	260.93
Córdoba	Sevilla	103.19
Córdoba	Valencia	360.67
Córdoba	Valladolid	419.34
Elche/Elx	Granada	240.32
Elche/Elx	Jerez de la Frontera	427.25
Elche/Elx	L'Hospitalet de Llobregat	397.97
Elche/Elx	MADRID	321.57
Elche/Elx	Málaga	317.15
Elche/Elx	Móstoles	321.97
Elche/Elx	Murcia	43.66
Elche/Elx	Palma de Mallorca	279.70
Elche/Elx	Sabadell	416.11
Elche/Elx	Sevilla	391.31
Elche/Elx	Terrassa	414.64
Elche/Elx	Valencia	135.67
Elche/Elx	Valladolid	474.30
Elche/Elx	Zaragoza	376.86
Gijón	MADRID	375.30
Gijón	Móstoles	380.86
Gijón	Oviedo	24.32
Gijón	Valladolid	221.01
Gijón	Vigo	262.88
Gijón	Vitoria-Gasteiz	227.50
Gijón	Zaragoza	401.59
Granada	Jerez de la Frontera	189.69
Granada	MADRID	359.98
Granada	Málaga	77.94
Granada	Móstoles	350.08
Granada	Murcia	198.36
Granada	Sevilla	172.63
Granada	Valencia	343.47
Jerez de la Frontera	MADRID	450.67
Jerez de la Frontera	Málaga	122.78
Jerez de la Frontera	Móstoles	436.73
Jerez de la Frontera	Murcia	386.59
Jerez de la Frontera	Sevilla	79.34
Las Palmas de Gran Canaria	Santa Cruz de Tenerife	69.78
L'Hospitalet de Llobregat	MADRID	428.01
L'Hospitalet de Llobregat	Móstoles	441.79
L'Hospitalet de Llobregat	Murcia	440.25
L'Hospitalet de Llobregat	Palma de Mallorca	203.11
L'Hospitalet de Llobregat	Sabadell	20.31
L'Hospitalet de Llobregat	Terrassa	23.50
L'Hospitalet de Llobregat	Valencia	274.96
L'Hospitalet de Llobregat	Valladolid	489.31
L'Hospitalet de Llobregat	Vitoria-Gasteiz	379.21
L'Hospitalet de Llobregat	Zaragoza	215.59
MADRID	Málaga	414.49
MADRID	Móstoles	15.49
MADRID	Murcia	326.58
MADRID	Oviedo	361.66
MADRID	Palma de Mallorca	463.97
MADRID	Sabadell	434.40
MADRID	Sevilla	374.75
MADRID	Terrassa	428.00
MADRID	Valencia	260.20
MADRID	Valladolid	155.81
MADRID	Vigo	412.27
MADRID	Vitoria-Gasteiz	280.31
MADRID	Zaragoza	244.21
Málaga	Móstoles	402.93
Málaga	Murcia	274.57
Málaga	Sevilla	134.82
Málaga	Valencia	420.99
Móstoles	Murcia	324.90
Móstoles	Oviedo	366.44
Móstoles	Palma de Mallorca	473.33
Móstoles	Sabadell	448.47
Móstoles	Sevilla	360.46
Móstoles	Terrassa	442.13
Móstoles	Valencia	266.94
Móstoles	Valladolid	160.22
Móstoles	Vigo	407.57
Móstoles	Vitoria-Gasteiz	293.43
Móstoles	Zaragoza	259.57
Murcia	Palma de Mallorca	322.31
Murcia	Sabadell	458.15
Murcia	Sevilla	354.26
Murcia	Terrassa	456.47
Murcia	Valencia	173.04
Murcia	Valladolid	481.77
Murcia	Zaragoza	407.72
Oviedo	Valladolid	206.23
Oviedo	Vigo	240.87
Oviedo	Vitoria-Gasteiz	233.94
Oviedo	Zaragoza	402.65
Palma de Mallorca	Sabadell	222.86
Palma de Mallorca	Terrassa	226.53
Palma de Mallorca	Valencia	216.67
Palma de Mallorca	Zaragoza	342.73
Sabadell	Terrassa	7.77
Sabadell	Valencia	291.39
Sabadell	Valladolid	489.39
Sabadell	Vitoria-Gasteiz	371.74
Sabadell	Zaragoza	214.48
Sevilla	Valencia	463.75
Sevilla	Valladolid	483.09
Terrassa	Valencia	288.79
Terrassa	Valladolid	481.93
Terrassa	Vitoria-Gasteiz	364.01
Terrassa	Zaragoza	206.96
Valencia	Valladolid	394.76
Valencia	Vitoria-Gasteiz	410.13
Valencia	Zaragoza	245.57
Valladolid	Vigo	293.06
Valladolid	Vitoria-Gasteiz	198.20
Valladolid	Zaragoza	275.10
Vigo	Vitoria-Gasteiz	438.01
Vitoria-Gasteiz	Zaragoza	184.60
Göteborg	Malmö	245.33
Göteborg	STOCKHOLM	472.13
Bâle	BERNE	68.57
Bâle	Genève	182.78
Bâle	Lausanne	134.04
Bâle	Luzern	76.32
Bâle	Zürich	71.31
BERNE	Genève	124.93
BERNE	Lausanne	75.36
BERNE	Luzern	62.11
BERNE	Zürich	91.17
Genève	Lausanne	49.77
Genève	Luzern	180.97
Genève	Zürich	215.22
Lausanne	Luzern	133.30
Lausanne	Zürich	166.15
Luzern	Zürich	39.62
Bila Tserkva	Cherkasy	144.84
Bila Tserkva	Chernihiv	206.27
Bila Tserkva	Chernivtsi	342.91
Bila Tserkva	Dnepropetrovsk	382.57
Bila Tserkva	Dniprodzerzhynsk	351.88
Bila Tserkva	Ivano-Frankivsk	398.46
Bila Tserkva	Kharkiv	437.98
Bila Tserkva	Kherson	395.24
Bila Tserkva	Khmilnyk	157.06
Bila Tserkva	Kirovograd	210.80
Bila Tserkva	Kremenchuk	249.39
Bila Tserkva	Krivoy Rog	314.22
Bila Tserkva	KYIV	77.73
Bila Tserkva	Luts'k	358.26
Bila Tserkva	Lviv	434.75
Bila Tserkva	Nikolaev	342.29
Bila Tserkva	Odessa	371.84
Bila Tserkva	Poltava	318.29
Bila Tserkva	Rivne	290.57
Bila Tserkva	Sumy	356.89
Bila Tserkva	Ternopil	324.34
Bila Tserkva	Vinnitsa	133.65
Bila Tserkva	Zaporozhye	418.80
Bila Tserkva	Zhytomyr	114.95
Cherkasy	Chernihiv	234.35
Cherkasy	Chernivtsi	456.25
Cherkasy	Dnepropetrovsk	239.39
Cherkasy	Dniprodzerzhynsk	209.43
Cherkasy	Donets'k	440.32
Cherkasy	Gorlivka	443.50
Cherkasy	Kharkiv	304.39
Cherkasy	Kherson	314.65
Cherkasy	Khmilnyk	294.10
Cherkasy	Kirovograd	105.02
Cherkasy	Kremenchuk	105.12
Cherkasy	Krivoy Rog	194.20
Cherkasy	KYIV	156.71
Cherkasy	Makijivka	450.02
Cherkasy	Mariupol	471.70
Cherkasy	Nikolaev	275.07
Cherkasy	Odessa	342.42
Cherkasy	Poltava	178.91
Cherkasy	Rivne	435.34
Cherkasy	Sumy	254.67
Cherkasy	Ternopil	462.55
Cherkasy	Vinnitsa	257.83
Cherkasy	Zaporozhye	281.65
Cherkasy	Zhytomyr	258.77
Chernihiv	Dnepropetrovsk	430.09
Chernihiv	Dniprodzerzhynsk	407.04
Chernihiv	Kharkiv	390.27
Chernihiv	Khmilnyk	322.22
Chernihiv	Kirovograd	339.07
Chernihiv	Kremenchuk	309.52
Chernihiv	Krivoy Rog	424.45
Chernihiv	KYIV	128.62
Chernihiv	Luts'k	435.50
Chernihiv	Poltava	314.55
Chernihiv	Rivne	373.75
Chernihiv	Sumy	258.59
Chernihiv	Ternopil	461.50
Chernihiv	Vinnitsa	322.94
Chernihiv	Zaporozhye	488.79
Chernihiv	Zhytomyr	232.78
Chernivtsi	Ivano-Frankivsk	112.75
Chernivtsi	Khmilnyk	201.63
Chernivtsi	Kirovograd	453.14
Chernivtsi	KYIV	406.85
Chernivtsi	Luts'k	277.18
Chernivtsi	Lviv	220.33
Chernivtsi	Nikolaev	456.43
Chernivtsi	Odessa	397.45
Chernivtsi	Rivne	260.65
Chernivtsi	Ternopil	143.42
Chernivtsi	Vinnitsa	209.30
Chernivtsi	Zhytomyr	293.91
Dnepropetrovsk	Dniprodzerzhynsk	31.56
Dnepropetrovsk	Donets'k	203.63
Dnepropetrovsk	Gorlivka	212.48
Dnepropetrovsk	Kharkiv	189.55
Dnepropetrovsk	Kherson	266.79
Dnepropetrovsk	Kirovograd	198.55
Dnepropetrovsk	Kremenchuk	134.56
Dnepropetrovsk	Krivoy Rog	132.68
Dnepropetrovsk	KYIV	391.15
Dnepropetrovsk	Lugansk	304.49
Dnepropetrovsk	Makijivka	214.15
Dnepropetrovsk	Mariupol	235.56
Dnepropetrovsk	Nikolaev	274.62
Dnepropetrovsk	Odessa	378.46
Dnepropetrovsk	Poltava	129.69
Dnepropetrovsk	Sumy	272.02
Dnepropetrovsk	Vinnitsa	477.66
Dnepropetrovsk	Zaporozhye	68.92
Dnepropetrovsk	Zhytomyr	497.37
Dniprodzerzhynsk	Donets'k	235.11
Dniprodzerzhynsk	Gorlivka	243.94
Dniprodzerzhynsk	Kharkiv	200.93
Dniprodzerzhynsk	Kherson	252.27
Dniprodzerzhynsk	Khmilnyk	489.89
Dniprodzerzhynsk	Kirovograd	167.40
Dniprodzerzhynsk	Kremenchuk	105.35
Dniprodzerzhynsk	Krivoy Rog	109.16
Dniprodzerzhynsk	KYIV	362.65
Dniprodzerzhynsk	Lugansk	335.42
Dniprodzerzhynsk	Makijivka	245.68
Dniprodzerzhynsk	Mariupol	263.24
Dniprodzerzhynsk	Nikolaev	254.22
Dniprodzerzhynsk	Odessa	357.06
Dniprodzerzhynsk	Poltava	119.49
Dniprodzerzhynsk	Sumy	266.38
Dniprodzerzhynsk	Vinnitsa	446.09
Dniprodzerzhynsk	Zaporozhye	82.65
Dniprodzerzhynsk	Zhytomyr	466.77
Donets'k	Gorlivka	35.34
Donets'k	Kharkiv	246.79
Donets'k	Kherson	400.43
Donets'k	Kirovograd	399.61
Donets'k	Kremenchuk	335.35
Donets'k	Krivoy Rog	315.54
Donets'k	Lugansk	123.56
Donets'k	Makijivka	12.03
Donets'k	Mariupol	103.97
Donets'k	Nikolaev	431.71
Donets'k	Poltava	291.03
Donets'k	Sumy	386.84
Donets'k	Zaporozhye	192.72
Gorlivka	Kharkiv	226.29
Gorlivka	Kherson	426.77
Gorlivka	Kirovograd	410.84
Gorlivka	Kremenchuk	339.47
Gorlivka	Krivoy Rog	332.50
Gorlivka	Lugansk	97.17
Gorlivka	Makijivka	29.19
Gorlivka	Mariupol	138.52
Gorlivka	Nikolaev	455.07
Gorlivka	Poltava	285.20
Gorlivka	Sumy	369.20
Gorlivka	Zaporozhye	212.37
Ivano-Frankivsk	Khmilnyk	242.08
Ivano-Frankivsk	KYIV	449.11
Ivano-Frankivsk	Luts'k	207.48
Ivano-Frankivsk	Lviv	113.26
Ivano-Frankivsk	Rivne	218.67
Ivano-Frankivsk	Ternopil	94.55
Ivano-Frankivsk	Vinnitsa	270.87
Ivano-Frankivsk	Zhytomyr	319.81
Kharkiv	Kherson	453.17
Kharkiv	Kirovograd	327.85
Kharkiv	Kremenchuk	226.95
Kharkiv	Krivoy Rog	306.78
Kharkiv	KYIV	411.19
Kharkiv	Lugansk	270.21
Kharkiv	Makijivka	249.48
Kharkiv	Mariupol	335.69
Kharkiv	Nikolaev	452.60
Kharkiv	Poltava	128.10
Kharkiv	Sumy	144.55
Kharkiv	Zaporozhye	251.05
Kherson	Khmilnyk	465.90
Kherson	Kirovograd	209.64
Kherson	Kremenchuk	275.21
Kherson	Krivoy Rog	152.89
Kherson	KYIV	449.76
Kherson	Makijivka	412.38
Kherson	Mariupol	355.69
Kherson	Nikolaev	58.87
Kherson	Odessa	135.97
Kherson	Poltava	355.86
Kherson	Sumy	499.54
Kherson	Vinnitsa	414.15
Kherson	Zaporozhye	223.34
Kherson	Zhytomyr	492.17
Khmilnyk	Kirovograd	329.84
Khmilnyk	Kremenchuk	393.83
Khmilnyk	Krivoy Rog	429.38
Khmilnyk	KYIV	209.27
Khmilnyk	Luts'k	229.88
Khmilnyk	Lviv	281.90
Khmilnyk	Nikolaev	407.30
Khmilnyk	Odessa	395.56
Khmilnyk	Poltava	472.03
Khmilnyk	Rivne	169.55
Khmilnyk	Ternopil	168.54
Khmilnyk	Vinnitsa	51.75
Khmilnyk	Zhytomyr	93.73
Kirovograd	Kremenchuk	101.98
Kirovograd	Krivoy Rog	103.59
Kirovograd	KYIV	249.20
Kirovograd	Makijivka	410.68
Kirovograd	Mariupol	409.33
Kirovograd	Nikolaev	172.22
Kirovograd	Odessa	250.24
Kirovograd	Poltava	202.79
Kirovograd	Rivne	489.92
Kirovograd	Sumy	322.39
Kirovograd	Ternopil	491.15
Kirovograd	Vinnitsa	283.16
Kirovograd	Zaporozhye	216.78
Kirovograd	Zhytomyr	322.53
Kremenchuk	Krivoy Rog	126.76
Kremenchuk	KYIV	257.33
Kremenchuk	Lugansk	424.94
Kremenchuk	Makijivka	345.17
Kremenchuk	Mariupol	368.56
Kremenchuk	Nikolaev	253.67
Kremenchuk	Odessa	344.19
Kremenchuk	Poltava	100.83
Kremenchuk	Sumy	228.19
Kremenchuk	Vinnitsa	353.39
Kremenchuk	Zaporozhye	182.30
Kremenchuk	Zhytomyr	363.77
Krivoy Rog	KYIV	347.91
Krivoy Rog	Lugansk	428.44
Krivoy Rog	Makijivka	327.24
Krivoy Rog	Mariupol	311.36
Krivoy Rog	Nikolaev	145.88
Krivoy Rog	Odessa	248.01
Krivoy Rog	Poltava	203.10
Krivoy Rog	Sumy	346.92
Krivoy Rog	Vinnitsa	380.88
Krivoy Rog	Zaporozhye	123.80
Krivoy Rog	Zhytomyr	426.07
KYIV	Luts'k	373.54
KYIV	Lviv	469.12
KYIV	Nikolaev	400.77
KYIV	Odessa	441.32
KYIV	Poltava	303.41
KYIV	Rivne	306.09
KYIV	Sumy	309.81
KYIV	Ternopil	366.43
KYIV	Vinnitsa	199.98
KYIV	Zaporozhye	437.71
KYIV	Zhytomyr	134.30
Lugansk	Makijivka	111.96
Lugansk	Mariupol	206.38
Lugansk	Poltava	357.79
Lugansk	Sumy	413.56
Lugansk	Zaporozhye	309.39
Luts'k	Lviv	136.35
Luts'k	Rivne	68.03
Luts'k	Ternopil	133.79
Luts'k	Vinnitsa	281.10
Luts'k	Zhytomyr	245.48
Lviv	Rivne	180.78
Lviv	Ternopil	116.02
Lviv	Vinnitsa	324.38
Lviv	Zhytomyr	334.84
Makijivka	Mariupol	109.69
Makijivka	Nikolaev	443.75
Makijivka	Poltava	298.51
Makijivka	Sumy	390.76
Makijivka	Zaporozhye	204.58
Mariupol	Nikolaev	398.10
Mariupol	Odessa	491.65
Mariupol	Poltava	350.76
Mariupol	Sumy	467.59
Mariupol	Zaporozhye	193.11
Nikolaev	Odessa	104.26
Nikolaev	Poltava	344.12
Nikolaev	Sumy	481.76
Nikolaev	Vinnitsa	355.56
Nikolaev	Zaporozhye	244.35
Nikolaev	Zhytomyr	435.87
Odessa	Poltava	439.89
Odessa	Vinnitsa	345.97
Odessa	Zaporozhye	347.94
Odessa	Zhytomyr	445.20
Poltava	Sumy	147.68
Poltava	Vinnitsa	436.74
Poltava	Zaporozhye	197.75
Poltava	Zhytomyr	427.09
Rivne	Ternopil	127.45
Rivne	Vinnitsa	221.29
Rivne	Zhytomyr	177.46
Sumy	Vinnitsa	489.51
Sumy	Zaporozhye	340.92
Sumy	Zhytomyr	444.11
Ternopil	Vinnitsa	208.77
Ternopil	Zhytomyr	233.57
Vinnitsa	Zaporozhye	499.73
Vinnitsa	Zhytomyr	115.30
Aberdeen	Belfast	394.90
Aberdeen	Bradford	374.08
Aberdeen	Derby	472.52
Aberdeen	Edinburgh	154.35
Aberdeen	Glasgow	210.46
Aberdeen	Kingston-upon-Hull	399.14
Aberdeen	Leeds	375.01
Aberdeen	Liverpool	421.31
Aberdeen	Manchester	408.48
Aberdeen	Newcastle-upon-Tyne	244.43
Aberdeen	Nottingham	471.73
Aberdeen	Sheffield	421.69
Aberdeen	Stoke-on-Trent	459.94
Belfast	Birmingham	372.06
Belfast	Bradford	311.80
Belfast	Bristol	423.24
Belfast	Cardiff	398.59
Belfast	Coventry	398.98
Belfast	Derby	369.03
Belfast	Edinburgh	247.47
Belfast	Glasgow	185.10
Belfast	Kingston-upon-Hull	410.86
Belfast	Leeds	326.00
Belfast	Leicester	406.51
Belfast	Liverpool	248.33
Belfast	Luton	497.00
Belfast	Manchester	291.34
Belfast	Newcastle-upon-Tyne	311.52
Belfast	Northampton	445.47
Belfast	Nottingham	387.66
Belfast	Plymouth	487.32
Belfast	Reading	497.92
Belfast	Sheffield	346.42
Belfast	Stoke-on-Trent	320.60
Belfast	Wolverhampton	352.22
Birmingham	Bradford	146.73
Birmingham	Brighton and Hove	220.91
Birmingham	Bristol	124.52
Birmingham	Cardiff	143.77
Birmingham	Coventry	29.15
Birmingham	Derby	57.84
Birmingham	Edinburgh	397.40
Birmingham	Glasgow	412.03
Birmingham	Kingston-upon-Hull	179.67
Birmingham	Leeds	148.89
Birmingham	Leicester	57.72
Birmingham	Liverpool	129.30
Birmingham	LONDON	166.79
Birmingham	Luton	125.65
Birmingham	Manchester	113.94
Birmingham	Newcastle-upon-Tyne	278.37
Birmingham	Northampton	76.81
Birmingham	Nottingham	75.36
Birmingham	Plymouth	284.11
Birmingham	Portsmouth	195.69
Birmingham	Reading	131.97
Birmingham	Sheffield	104.94
Birmingham	Southampton	179.12
Birmingham	Stoke-on-Trent	62.95
Birmingham	Wolverhampton	19.88
Bradford	Brighton and Hove	347.66
Bradford	Bristol	267.43
Bradford	Cardiff	276.90
Bradford	Coventry	155.25
Bradford	Derby	99.16
Bradford	Edinburgh	261.32
Bradford	Glasgow	291.17
Bradford	Kingston-upon-Hull	101.15
Bradford	Leeds	14.88
Bradford	Leicester	136.30
Bradford	Liverpool	98.57
Bradford	LONDON	279.80
Bradford	Luton	233.68
Bradford	Manchester	49.72
Bradford	Newcastle-upon-Tyne	131.64
Bradford	Northampton	183.70
Bradford	Nottingham	103.03
Bradford	Plymouth	417.58
Bradford	Portsmouth	336.36
Bradford	Reading	266.14
Bradford	Sheffield	50.26
Bradford	Southampton	322.83
Bradford	Stoke-on-Trent	91.90
Bradford	Wolverhampton	137.29
Brighton and Hove	Bristol	187.65
Brighton and Hove	Cardiff	227.89
Brighton and Hove	Coventry	199.32
Brighton and Hove	Derby	249.77
Brighton and Hove	Kingston-upon-Hull	322.87
Brighton and Hove	Leeds	343.36
Brighton and Hove	Leicester	211.37
Brighton and Hove	Liverpool	350.14
Brighton and Hove	LONDON	73.71
Brighton and Hove	Luton	116.55
Brighton and Hove	Manchester	329.25
Brighton and Hove	Newcastle-upon-Tyne	471.28
Brighton and Hove	Northampton	163.97
Brighton and Hove	Nottingham	245.29
Brighton and Hove	Plymouth	290.32
Brighton and Hove	Portsmouth	66.36
Brighton and Hove	Reading	89.82
Brighton and Hove	Sheffield	297.57
Brighton and Hove	Southampton	89.92
Brighton and Hove	Stoke-on-Trent	281.93
Brighton and Hove	Wolverhampton	239.76
Bristol	Cardiff	41.72
Bristol	Coventry	131.61
Bristol	Derby	181.94
Bristol	Kingston-upon-Hull	301.68
Bristol	Leeds	271.50
Bristol	Leicester	168.16
Bristol	Liverpool	219.23
Bristol	LONDON	176.68
Bristol	Luton	163.02
Bristol	Manchester	226.86
Bristol	Newcastle-upon-Tyne	398.05
Bristol	Northampton	149.70
Bristol	Nottingham	196.40
Bristol	Plymouth	163.48
Bristol	Portsmouth	130.66
Bristol	Reading	116.38
Bristol	Sheffield	229.10
Bristol	Southampton	105.08
Bristol	Stoke-on-Trent	176.42
Bristol	Wolverhampton	130.28
Cardiff	Coventry	157.70
Cardiff	Derby	201.25
Cardiff	Edinburgh	497.70
Cardiff	Glasgow	493.38
Cardiff	Kingston-upon-Hull	323.43
Cardiff	Leeds	283.03
Cardiff	Leicester	194.71
Cardiff	Liverpool	214.73
Cardiff	LONDON	218.20
Cardiff	Luton	202.49
Cardiff	Manchester	232.17
Cardiff	Newcastle-upon-Tyne	404.49
Cardiff	Northampton	183.66
Cardiff	Nottingham	218.84
Cardiff	Plymouth	141.49
Cardiff	Portsmouth	168.27
Cardiff	Reading	158.01
Cardiff	Sheffield	244.14
Cardiff	Southampton	142.34
Cardiff	Stoke-on-Trent	185.10
Cardiff	Wolverhampton	143.97
Coventry	Derby	57.16
Coventry	Edinburgh	412.41
Coventry	Glasgow	431.30
Coventry	Kingston-upon-Hull	170.59
Coventry	Leeds	154.64
Coventry	Leicester	37.04
Coventry	Liverpool	153.55
Coventry	LONDON	140.82
Coventry	Luton	98.02
Coventry	Manchester	130.29
Coventry	Newcastle-upon-Tyne	285.65
Coventry	Northampton	47.81
Coventry	Nottingham	65.94
Coventry	Plymouth	294.64
Coventry	Portsmouth	181.27
Coventry	Reading	112.74
Coventry	Sheffield	108.28
